id,sha256,bucket,model,iso,compression,width,height,size_bytes
ref-00701.nef,60e0953553f12bdfd056036cc049fc0411efefbadd5d20f7fbac99151ef02933,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23272960
ref-00702.nef,1d7ab07dc885385113ac1d3a545ae2d5604e521e0e916ef2f07c3a52d2ebe788,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23223808
ref-00703.nef,b6677b25fa6254fa0484552b43012dfff169c4844e7b64e02d6fedbaf8f2c864,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23339008
ref-00704.nef,c6811e11d3bae9adce665a6c4f0f106fcad70a01a60d656be768bdfceedb5e3d,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23294976
ref-00705.nef,468554483ffab095fdba77124c1d3a11ee5310dc783d44bb3d1d3af149eaf012,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23329280
ref-00706.nef,593fee5917e656d437b35dbeaa7767bf79121f64abf5853cedbd55a9a95a4c3c,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23323648
ref-00707.nef,11b9eef29953784551086abe84747cc2b7176fefd581d776e7d634a5fcc867d2,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23258624
ref-00708.nef,201e4b1006db4d8ddfc2288adf2d68625b2cd5e60522a8c2b24a02de15a7c11d,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23202816
ref-00709.nef,7c65289e26011c1a6f3df68916b09a85d0fe14d4e3021de4e2af7a4c0d4990fe,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23224832
ref-00710.nef,4dfc03f608043d0fa8b6b5d7f2e1f93f8541a28e2e0af4142a68009f0b72186e,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23224320
ref-00711.nef,9cd56e8442d688181d4f5da081bf7cf9f94ddda168b6807d1d9c2e8e06356a5f,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23116800
ref-00712.nef,57a23893fdd5b2d71e03f81dbbf1613101184891ee7201f170bda2ed1c349c7a,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23163904
ref-00713.nef,11dbd19366da13737ecc39f7833b9ff16703ec308b33a04fda3b76c5ecc19bed,z8,NIKON Z 8,6400,High Efficiency,8280,5520,22986752
ref-00714.nef,9752fcd995e3aad92bc595b109ca4b711096af3d99565c3909131c4c8c5f81c0,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23002624
ref-00715.nef,64c29c983c49dbf51d562707b8962a1cdeab6a47e3e8beca67a6a0e16b226f88,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23034880
ref-00716.nef,c9358483de97d942028538120a6b9a7faca656fe29103f8b60cda5ac2883bd8b,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23575552
ref-00717.nef,9baa1aacb95c8058b1a91da4e991029e71b2bdd82573729c27f4e6d4503348ce,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23652864
ref-00718.nef,c6d020e2f00b565c625a52b6a643829d684da8b27a7e184f0dcb868ae5f4399c,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23539200
ref-00719.nef,72f0ba4cf57b83982b1e81af5cc7cb19919bee1c5465336618b7bebace870852,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23736320
ref-00720.nef,158c496bdd72e7caea87af569a2e23f24452af182170ac1d29890b8b4898914e,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23034880
ref-00721.nef,fa7a53fcdfe1a147492dc91a20788491d5e4e375222652985affaf49f21cf53b,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23251968
ref-00722.nef,edbee129ce3a49b222f8b75e65cc72468b0566a98d65ed8d2f7c1d3a0a6d4950,z8,NIKON Z 8,6400,High Efficiency,8280,5520,22921728
ref-00723.nef,d391dd4a87cbab42ce65f0396e763d1bc84559a14a2b27bcebfc3daff8177893,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23455232
ref-00724.nef,634c3f668d8b552f59ccf0d3fd6d1f48f419d3c373bfda87bc623f06a4f3d458,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23617536
ref-00725.nef,860897a285f4032e3ced96053bc2b97c0e7f72aad576f7894abe7b42594781e4,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23820288
ref-00726.nef,73b4134c82db00dda56e18729fe2a5a4b12e2366d976facea6371900bc235f24,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23642112
ref-00727.nef,521693c766e31f1f8ae65d1fbeae4956a4452d0b6f75fe7d722caa257fecf839,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23491584
ref-00728.nef,5321b8ae3b7a9e912e24a9338b399a2429271c646ff2fd20141cb5af856680e0,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23597056
ref-00729.nef,ecc38914d49c0d5a92afcd73b2c357bbeb1f3e4c11441cb2d8101aa8e9d1520a,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23710208
ref-00730.nef,39775e21acef5d205cebbce84ce6eb2813fbb295fed8bc1402d3835a26fe3695,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23353344
ref-00731.nef,189b4d95e16252fe5ff398c05c196c2ba35e6b30ac38a74d78ea2de1075f1401,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23332864
ref-00732.nef,3f5bf054bace3f6836ecc3e50bf50761334cd28a4f4c75870a9013a5fe598b6d,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23261184
ref-00733.nef,19c65cbabec32180704edabdb9c58adc0d721cadfc855731356e67e631e77e16,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23356416
ref-00734.nef,73c04e11b7fb4613b957235178e4d44a128049ef1ce2fa629ef865b71f3d8065,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23523328
ref-00735.nef,ef1ca5af9eeadfecfa536ff514f20cedc48f75bcda4481551ddf19e227450c95,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23697408
ref-00736.nef,baf5055cd32e6fc949a147a30e0c083d48ed9fffadcd7bb80252a6af67b5013b,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23436288
ref-00737.nef,d1ab79364637faacfcfabf50f73588a1742e0fe5341e5effa27fd0aa52b28a52,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23683072
ref-00738.nef,71da0ba695d18444e6554c9b3185c53d768298925043aa751139532f566b075e,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23877120
ref-00739.nef,6e535adedee4e291dc826448a9179a0b74d7b4587e3318580ca7c07f1b9dbd6f,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23866880
ref-00740.nef,21682bbe7d2e7333225e01f18a4f4d7e21bfb30dcba5a67798a75eab5d1ca003,z8,NIKON Z 8,6400,High Efficiency,8280,5520,22923264
ref-00741.nef,a0c69ad64e5c25c37f5064f90063a3829bffef6236bda37c57e1a140c0c38c75,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23299072
ref-00742.nef,aeef83435336afa38fe9fbfcf348fe34bda87745b47b29169a88e22f5be7279c,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23202304
ref-00743.nef,dd1c97480ccde29159f11f1e80074df0a9bcef8b146f9b8b0b726398e0cc6769,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23237120
ref-00744.nef,d60a2646460d7ea30addda5eeb220f26f9174f475a223f220009eff2ea81a066,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23780352
ref-00745.nef,634f9e130b54ed70584c12047caaaf2f1188bd8f2099567a731cbd56d9345bb4,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23377408
ref-00746.nef,1145298d24c8dc2dedfaf0eeeb8cd1394206524f666f6c93885ef0a443a89b91,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23369728
ref-00747.nef,1ea861a5900c7ce1bb27113cb9e7100aaf0f590c15b363e520d086d5b608e6c6,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23691776
ref-00748.nef,e129026a68380e6e1f9a1c9fcb5ff5a637923c123c5bb01489e58f444040eab3,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23341568
ref-00749.nef,cf0110115deb6cf0a81906f6d9120eb9b987a93b3b53d0cb25e4595ba3757701,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23318528
ref-00750.nef,be88a29d453dbfa22c7270f3b46c63fe0860f6135cab73460b22dcb5ca15a5da,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23261184
ref-00751.nef,c87da304975e47eceeb781b680f321c211019f3d296e4bd3ff88317a0f33a29a,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23436800
ref-00752.nef,8ecedc5ee689df200a4bd7192bcf5bd1c7b03d89934e8545b70dddf6fd1fbbb3,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23328256
ref-00753.nef,96132b8da32cbae52273a752ea5c36926931cb7e6306ebc6f5ada17aadfc7dbb,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23429632
ref-00754.nef,4be4cbeb8b7b73951fc687fb327a65e6f402152630d12d9ddcc2aa5530a3fbce,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23401472
ref-00755.nef,333b4b72b02fff4576ab577cc16eb3dd36b8bf9f02f5420905bcdddacbcd7d7b,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23458304
ref-00756.nef,fcef82e0a3e456174d218644f8473b975811deaa6f482f48313e59dd32044a50,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23163904
ref-00757.nef,79942b932aa56da87c13b5312af6d4fb1c1921743d0b58527ab604ab87c95713,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23111680
ref-00758.nef,5191fc33b7ccf3a386253f07056d93dd465a392db10d5fd31437760e361292e9,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23281152
ref-00759.nef,568452c417e193b35c2cf7239118f4584d880fc824fa86f5ca1b59b02eeb7c8d,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23440384
ref-00760.nef,070578b954b6e0583d519af68373db43dd45f9946374556c883f6e8f4f0bf206,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23203840
ref-00761.nef,b324ed5b2dbcf2fa977167362e8844989088bac6ab911a6d7fc598d34a315777,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23321600
ref-00762.nef,4d99ecd166d2304f92922981e1762d1bbfd9efbb7f9f9507507941b5e4fba539,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23308800
ref-00763.nef,b64d92eabd421c0147661a2f336df477aff7d857777563077e18997e82e1da50,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23406592
ref-00764.nef,fef1c58c0e950c60e2f366cdae9fd867b4565029dc79bb76e078fa02a11f6bc3,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23588352
ref-00765.nef,6ad47d841b6e32c0431cc1ca517285fe0047c56fe48470260cde9313693ce868,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23561728
ref-00766.nef,9627ecb00d5698ca2cb2b1666e16ce3fce628b9238c2e803d7bcf7dfeaf3333c,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23607808
ref-00767.nef,ad3afe91c4d00c51f70c7bbc1036b7a17a6c78577f3205e9cce4b7e8ffd1e5e3,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23725568
ref-00768.nef,bac47b010c51ec32ed6c709fb2cb8cf34fed02baa7207c70b041178a3b351c46,z8,NIKON Z 8,6400,High Efficiency,8280,5520,22930432
ref-00769.nef,092923c8d776c593c5f929207a20cabdde8341172bd298d4968a021745063916,z8,NIKON Z 8,6400,High Efficiency,8280,5520,22978048
ref-00770.nef,1c20d700bc44767ce80508f730189c8149a908dbe12c47f07adcdbda91882898,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23695360
ref-00771.nef,229bf90a808623a63b4d40587d7c5a47882a91883ed40c02ede01e1835aaf1bb,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23583232
ref-00772.nef,804c99f41a43f08c26bec2cb06fabfeb3a8c27cca24f37973a8991d857073d8f,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23696384
ref-00773.nef,9dd14d8132dcf52fd42ffa22c46121c8d2cc9249a184eab443497b18f1bbad11,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23634944
ref-00774.nef,9d6cacc69b8f1da07c650ea0dffd882e55be8f2845b38f30cbb87632c0f03164,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23457792
ref-00775.nef,788ac213373a2927da17c2e700a2ac9329032e515dbca36d08d72da07e7583c3,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23524352
ref-00776.nef,c5200df5d78159b6edce7365e9cd8c6db5a804015be17c2455e901bd16c299d5,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23185408
ref-00777.nef,a254e5b4c1cca11ca5790f009cbc374c73513ed6d64a4ac09dacc373cd57a55d,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23155712
ref-00778.nef,bd21d8b50f15346907ca89adca1126adcf394c236f9c3f8aec78f5ec20626752,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23143424
ref-00779.nef,38f130084f532073b4184a69bfb70990cec2149ea8178840256550f009c41a27,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23678464
ref-00780.nef,794525074c42cbd9ea9f602c0509b3e1b4702be3c80e3d07e18b414886fff7d0,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23721472
ref-00781.nef,2284db47557f3fd2a7e0dcf0570f1c3cab0b30bc52987bf1681b936cfb64bade,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23796736
ref-00782.nef,6015269944caf3b32c773c1d84806bfe066c52fefdc68ab7c8a1a44c810322f2,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23383552
ref-00783.nef,9f218e7fa5ca987af332eb70984c039bcf898e3c1e989e307264983bb202445a,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23161856
ref-00784.nef,8a0b8a27973665abb90e0cc2c589e4ced9313055401b6a09b584dd330efee10b,z8,NIKON Z 8,6400,High Efficiency,8280,5520,22959616
ref-00785.nef,6ccb29343b08c039bfe2cf04fdfa1d2302f8224813afed4091ac4d3eb625c3a5,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23005184
ref-00786.nef,e903931bfcc89548ea74f6cdf0b97e6ecbfe0868ebb886e2b2178e553eb0682d,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23076352
ref-00787.nef,d2ca563a939011177fd60984b54cc49b787423bbbe4942b89a4994b6f36cf32d,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23890944
ref-00788.nef,1e3a4568a40cc94b82e2a774a533f15d6923d048a8f9284ca6f68376bf663b9b,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23866368
ref-00789.nef,4058c0ec452e9a79fa6dd377b8a6ca2c08aaaf0c28858f69ec0e2ff8bee863cd,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23873024
ref-00790.nef,40b7f6987c4d6717db69c1ff30ea16f8b92c6fafc2f3387b34c18b64d10a5c9c,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23812608
ref-00791.nef,84f859d7246edb7888798ad50df25fd384d4aa47a2f27195cea0af953fb16560,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23874048
ref-00792.nef,e18381a881153966fd5722614ccee01bd120e5e4591d83cb3215a354c1dbeffa,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23750144
ref-00793.nef,15516f7940719c99ef56c528df53fcc29412d6bd6deff10a6f542c2c4d6fae8d,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23850496
ref-00794.nef,3da21a082e718e171975bc02b69c09d69b5af4ebac0764a24f1a6db7cad0f4e2,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23855616
ref-00795.nef,677b157fcd1f53def1a448537bdaddce81b9480e51ce4f6ccba3849b0e69d813,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23727616
ref-00796.nef,30182238c162f226a376f3b2b2dcd9ea12654a5c22fe0d0fac9bad6a2d39441a,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23800320
ref-00797.nef,ebbbe34f1783f251592754e2c8e294fbf1f329dccf0918808348febbe1dbbb9a,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23824384
ref-00798.nef,91c45937ca4d711f7a3a9eafbd8368c84b1ed2a6639df399706994c5672e9b3e,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23875072
ref-00799.nef,d9161fb1ba3a4559f39cd61880601755a38b346858d44d12d84e1ab1d067ec41,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23856128
ref-00800.nef,34fff67efdb2c8d8494ae2a6b22ba25d16f8d3ef02cb9c0063782a62542bfeb1,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23362048
ref-00801.nef,0364db9c773c3d766973e388ffd50e7b3d6123c1c1161044be4ddb23d9dc01fe,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23382016
ref-00802.nef,b81ea8c98fececaf267b255c63b3f7aa077f7b5d701c48494d2cd0f05150a990,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23301120
ref-00803.nef,850bd55dbec1f9dcc56d75d0c1c1dc6bda30edd36f179d176d1c603a621c49ca,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23257088
ref-00804.nef,e260166b13a6427bb71bd85bbc36c970160737f34b385f0ffc4714852fe7be56,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23273472
ref-00805.nef,4fc7b5f49ad7c63d5389400cc059e1ded12d8e9fc6fa16f076640f64e28194d2,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23555072
ref-00806.nef,2dbe39c8f9a65fc6bb7a49cd06ae04bb1ed1f17445fe89fbb47e1abaa7c00708,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23377408
ref-00807.nef,d6fc1436603f94d96ec9a4da10628492e71c000807efb2a59ccf0656479ef072,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23263232
ref-00808.nef,042125c722aa5097bd9343f162886050245f023e5a99d3ebc39751fe869fc8b8,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23281664
ref-00809.nef,c54f69d812dd88cce657295537a1b71f161fba1f577fca359ba22d560b037be5,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23294464
ref-00810.nef,fa2ecd06f182fef25d9d3b963875e55b6dce971911a6070a5dc4cf7ce9c27abb,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23314432
ref-00811.nef,28af2f02dab14b2ca7aa779c30a7683cb68939a5cb6432303d66faeb4f6cdfc8,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23366144
ref-00812.nef,d79407bbd67ab9dfb4570a092932b57ac0393d59a1989639105bcc7e39630a38,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23396864
ref-00813.nef,3b5a03eb7c8eb0ebe89be19aa7698496e2597a7d95aa907abc8641b2693e5c2c,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23413248
ref-00814.nef,43956df30f60f52fe96d1dcc42384e99ebbd9eee7e0be4ef6fd2c0265dc303bb,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23178240
ref-00815.nef,d66182b10b49d4af2e41029345f654305e5423e2ade2ed83a2f521febf1e1a4e,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23157248
ref-00816.nef,082348ff0f17addf1109ea4ca51f598772fc0ce14ebefd87766c2a1224bed42e,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23219200
ref-00817.nef,0d924f4ece04b7caef64933372f34ca4e85757a7a33166b5952ef697b3cd21ff,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23124480
ref-00818.nef,e8decdd7a844f2cbc6bce8e06d02892372c11cd0ed0dd51c8c0b71b68148da21,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23117312
ref-00819.nef,12e0777e40f46959db50ce03bc1eee7ed6c2abb6430028cc27a189e366d5e265,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23052800
ref-00820.nef,6e4e3e106f5b3f36c2f20521e7d71ebcc5bb645e315e0b0654430b42fdbef803,z8,NIKON Z 8,6400,High Efficiency,8280,5520,22999040
ref-00821.nef,ae52b3e9ee6fb6ac45658b5c20225c2c4b78f915d38f18c2e089afdeaf9f3674,z8,NIKON Z 8,6400,High Efficiency,8280,5520,22394880
ref-00822.nef,b5a9f4dfce76ee8011eeeba7731fa312ec9d90087f6b97f1a4ebb421e9d98f54,z8,NIKON Z 8,6400,High Efficiency,8280,5520,22773760
ref-00823.nef,27fe8612fce8d976841a541c779e259ec031448d94fedaaca6a31459f8d3f1e2,z8,NIKON Z 8,6400,High Efficiency,8280,5520,22959616
ref-00824.nef,2a183489dab70672ed14f4250c015c205fc5556f9c9280308e5a4bc3d1821417,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23082496
ref-00825.nef,958c468a0017cf76b5f31ffb8205ee63074f87adf6596307299fcaac441a88da,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23078912
ref-00826.nef,3a81db1f3207c7c70276d0ff1b4da4170876b323678e7de7307f5f34db912361,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23108096
ref-00827.nef,27ed929dc1c2d52ec584bbbcd15201502d9ad76db9cba57cc1eb062fe8d20494,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23701504
ref-00828.nef,3bc99401f85c23a84a0dac559c9f337d6143a4d201a0e8ecd511fe833d554d99,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23585280
ref-00829.nef,605a99391d59aaecb4ba17e8543e25d3f7d57fa20406cb80dc992c0f15f2c33e,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23894528
ref-00830.nef,7d0ddbc2a6bb60faf382a7a72367572966d8886bcf6dc830d87e883120ba1a61,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23886336
ref-00831.nef,10887e99046f6f67bad636b4ed75c4bcf915918eb227e235dfd5204641a8915e,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23781376
ref-00832.nef,0ec0aa216b79ca9d600192d473b93d4494b24aa8f5279b2716a314d5937d5890,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23627776
ref-00833.nef,d8ed961b23dc04fc44c38c5e6adc36730cbf361cdb636155c0a254c11d8a5101,z8,NIKON Z 8,6400,High Efficiency,8280,5520,23540736
ref-00834.nef,a90e849a0d89f3d84d159064077a2b48587e3f6201b539648401472fc047032b,z8,NIKON Z 8,450,High Efficiency,8280,5520,20736000
ref-00835.nef,a8d4ea55aaade5763813af203478bd4afcee940ad146eff2765d6e048fe1bb23,z8,NIKON Z 8,450,High Efficiency,8280,5520,20972544
ref-00836.nef,c90d798d9c720df5631a6cd8e84cbe09d84fb81f6ff8feb72238c58bdc1157e6,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21450752
ref-00837.nef,79b67a481fad18f17f4b3c2319f6764c5a683f88f6324df11d5e1c379a89ce4a,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21679104
ref-00838.nef,f59f1c3246f8cff132f6d7402d812320a7107530e94b3e090fd264045d5f018a,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21558784
ref-00839.nef,c9d43e98663578fadc48b9df92466d87be8cb4d52db9cb6a4368f8906d80602f,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21294080
ref-00840.nef,71f1a75d012626d9dd8a54a08f4f4332650cada93c02944d41ed75463ae967f2,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21359616
ref-00841.nef,eeb0ec420ae1ab12710f9f0a7bec92420fc52cf5791c7b33be49553290bdb06a,z8,NIKON Z 8,500,High Efficiency,8280,5520,20632064
ref-00842.nef,ed5ec18dae761e61d1a78ff1c84077735f0b8eb1672bee6ef43be4927a5059e9,z8,NIKON Z 8,320,High Efficiency,8280,5520,20437504
ref-00843.nef,6c7515ae9d582f62e7bdc97e9dd9119a4d4f759b5bf399f7592cb55795bb48ad,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21428224
ref-00844.nef,2a82b01fa2df2140059b70489967022405e0b7f63b05c91e54197edfc690834b,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21451264
ref-00845.nef,8707690f330d5963b887d43a6b460982f4527b313778e3c9a0ce5d29f6fe6d27,z8,NIKON Z 8,320,High Efficiency,8280,5520,20363264
ref-00846.nef,215261468aa447ce4d7d509ae7660fb40c571acd61e1b102865101e8122c0922,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21313024
ref-00847.nef,c3a8c440d82d87a66abab0b4608de418b074f64e5dd6518b4f3af13b0a8b565b,z8,NIKON Z 8,400,High Efficiency,8280,5520,20597760
ref-00848.nef,80232aaff8052a617168f5a5afdc1dd407859737588d119aaf5a612e89761a00,z8,NIKON Z 8,360,High Efficiency,8280,5520,20520960
ref-00849.nef,b2c1d99f840c3c3f0a7d9102a9c8ffb01e18280fafb84001dcbc3669539d1179,z8,NIKON Z 8,400,High Efficiency,8280,5520,20672000
ref-00850.nef,3a6a7ec76694a90a701d84fbf592e5b018a246eb7a5850350f95c0638392e3a8,z8,NIKON Z 8,400,High Efficiency,8280,5520,20866560
ref-00851.nef,104812734c62949f06c9bedff7aa9ae248a4d1dcb8c9b1e876fd2ed77b57b4a1,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21388800
ref-00852.nef,80bd10879bad68cce5e43ca245dfe59c02458386e96617af328c70d42c23bc5f,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21533696
ref-00853.nef,b3d44adb68913642c6859de439ace23b22b464e192a755fdbafc0a7cdb15f7eb,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21386752
ref-00854.nef,b4a325dc86a9af89763bfac32adeeeebc07275b900569bd8e6c1702400a6aec7,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21535232
ref-00855.nef,5c4bfb2a1f7589a61ea9e2f74d06643cb3af76425a5fbe8972a175830a13195b,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21451776
ref-00856.nef,95a377a44a071cd33b4c16aa59d84657829a32ac1b0a6fc8ad293bc7cb10d551,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21516288
ref-00857.nef,e8121b39bbba06f4372c3d71a0e45a7af64b148d808f73a9544a16ea92268ca9,z8,NIKON Z 8,280,High Efficiency,8280,5520,20591616
ref-00858.nef,3626c84e7ef6c23fb26d2e965cc9be3a46e248469fc4bd1faf9df50895c75b15,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21570048
ref-00859.nef,979582551c1c14fe843a149665b61d3ae3c71003507b23a94f046f4f3d651578,z8,NIKON Z 8,360,High Efficiency,8280,5520,20597760
ref-00860.nef,adac5cb209aa04d59919dd340cc4d838021f70aa5d59f6c773f33d9189e6bf26,z8,NIKON Z 8,320,High Efficiency,8280,5520,20318208
ref-00861.nef,7b691fe09376b6bcb6a84512d5969a6ef03e6515018652e71ebd40508a7284c5,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21478912
ref-00862.nef,772fb8feb4000f903fc55fa2d950118429e53dafed1952f70bf23089f8bfe945,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21370368
ref-00863.nef,c44e0712e57f969276a5132cb31de1c4dfbcd4fd4de6259aef4a99c2dac8d7b4,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21433856
ref-00864.nef,0d565e7ee0594916822c23e76e4a12be3b498a67c50620c07c3f3bfc03dd738f,z8,NIKON Z 8,400,High Efficiency,8280,5520,20703232
ref-00865.nef,00ff6b320258be0b865fa6350e25b73160fffb9d0b539651453f39dc8006992f,z8,NIKON Z 8,1000,High Efficiency,8280,5520,21419008
ref-00866.nef,d800ffc14d5a9cdad710d98e10e7a1fb789ade221c8e7c3bdc7ad679a100551f,z8,NIKON Z 8,280,High Efficiency,8280,5520,20383744
